income,credit_score,debt_to_income,employment_years,late_payments,loan_amount,age,high_risk
77426.93873370101,552.5467805538589,0.2133465745601265,12.227032783910278,2,18332.969488566043,45.72686634221642,1
99216.12476332224,630.5958561833245,0.3253904235612395,10.67928471244319,2,9688.157762332305,20.01811417510865,1
57448.67265306619,582.5629133333788,0.1507369930311684,3.688465319181595,1,9325.199693586692,36.18106102291797,0
66808.44633505579,799.2871454641382,0.6205591954189986,5.065208950118578,2,10817.732216024648,40.46106614771706,1
65197.296171696056,671.9423214253733,0.41986959087030684,14.46908845407363,0,19640.504378965023,53.79924587008074,0
38412.12629669704,655.7856469666981,0.6132833468418987,4.122586756577933,2,1000.0,47.3738866135665,1
82403.0069266144,742.2407677351464,0.7616749053941836,8.624338050977395,0,16259.035554856491,51.553734793887564,1
81526.38180449723,601.4774228000879,0.5457030160329485,4.087293568367775,3,7935.723302181062,43.62223988839131,1
75127.83641606152,626.3195173396813,0.6276303549017879,6.430239065420697,0,16526.682382458057,29.85506821346209,1
69135.32166562133,684.7650588474035,0.9352503143943329,7.7691902801501405,1,17755.98229202695,32.63607438509744,1
39615.73144873964,752.0138293996437,0.2990643096088431,4.0856674485125435,1,1701.3873365705022,28.808084329104652,0
64483.866930866025,715.1179531618152,0.35916393863395313,3.1977652300805923,3,13185.068583994951,47.08937010311446,1
66432.13708683076,697.3827599761117,0.7177033617093369,9.431366683887212,1,16244.562854401975,31.672933372929307,1
54943.06826945953,685.4682414665211,0.6113055170553867,3.7763129560441193,3,15703.60076220118,35.2719962436582,1
70967.85720834977,708.0165098868742,0.17853290453971482,3.946712221506637,3,14022.39237507228,40.26989485824218,1
85101.27142036345,694.1157033590479,0.3761473100104902,3.3047342814901466,1,5232.899841487906,59.695749358975355,1
122154.64753026326,607.9019407656145,0.46783801312471496,7.610459768343408,2,6450.975754827665,47.88560689531877,1
79364.44532079597,683.2255455143206,0.41938983796838936,12.718508171999206,0,3975.621417969198,30.72575890478669,1
81438.75976806911,604.8417938757573,0.1782748083220408,15.532643181561333,1,19432.364566718028,41.82217188679472,1
73138.85210584581,685.6757780030576,0.9244300917842623,4.370409570031107,0,14075.433265547188,59.815741125950055,1
27030.719617523966,646.3546440958231,0.7623187616939758,18.751553966656054,2,14585.974085658296,47.3821519411473,1
74337.15311376957,850.0,0.48135583210785227,2.9764756964660206,3,1356.0524492408476,20.820971686011276,1
76505.75524852566,677.2073931373802,0.6800610283068366,13.417742616639348,1,14731.177621910358,29.017126856346827,1
136581.05281213217,581.7032303616888,0.8972826721355218,4.391517729922787,1,20069.096575861462,28.096773969962555,1
70190.97588047193,670.6073852526152,0.13617414236157122,3.645383650649948,0,1000.0,57.288757904319624,1
82538.68355834032,716.3551121946522,0.2503730507069777,4.276219216078056,1,10716.749930040234,55.07537483036387,1
74132.20575736892,797.1354762306767,0.542701247256645,7.737761501754404,2,2437.2069476415563,32.49955626657262,1
45783.0490595117,638.7383320042898,0.7990103713523586,10.89986085516805,0,11637.743402160902,32.24103736231205,1
103570.57036287551,569.2300418183452,0.03625489544152738,11.34934018952411,4,7792.064819432616,40.536301391947404,0
93798.32581716936,737.1785908001686,0.9840181501963605,3.2800749232605586,0,18047.270669132824,40.89602855312152,1
94775.79867607617,583.3580905870244,0.45490660288239715,3.051703562443657,1,16353.916507411133,28.45208884812403,1
52265.313630131524,649.469119094476,0.359231140621723,3.416806533182265,2,25332.035245072355,37.01043190121748,1
110069.85777340247,661.9665660142305,0.29272443783977187,7.443227988072444,7,14567.37720559605,22.55676076176149,1
39953.72343019298,675.1256582689924,0.17435670765087163,6.949221979045626,1,17707.902416834186,55.267848458932434,1
89671.42734500676,728.2415119952035,0.7915739089300279,3.249122689651025,1,10538.340146812177,18.876033846019844,1
129761.39064524946,632.1456002399528,0.9554141647460965,9.348018470316221,0,6175.482790171369,18.742726937287028,1
50236.59187173279,660.8389523483268,0.4136447548453982,19.31284404167659,1,21678.099477520693,45.22047345414316,1
60842.5567599307,679.0010752935428,0.9524206947534563,5.4764226908242435,2,24946.040428376637,25.15748514599135,1
77491.28412719103,690.4718570263152,0.8237976154350342,5.832440893982333,1,20645.245593906024,33.98842050238552,1
62413.10864709502,686.8479022295546,0.4810511274763183,10.798307851621843,5,16049.82498503626,40.75807433323139,1
36233.414223346685,710.5204042655806,0.6740261791261327,5.205918541316025,2,7207.25156411779,48.103609958402046,1
76714.07437015069,739.0687656749216,0.43498417917046295,11.344822408590911,2,24133.025387415568,37.34701458461351,0
48442.407156847374,707.4843880955677,0.5587234082125524,4.407286466104798,3,19636.074525096097,61.35006156735753,1
86839.81076587953,711.7509866456453,0.05804633701850381,17.16059803788651,5,31199.028874635565,39.99473213608109,1
52014.394144154925,569.2443783277465,0.6962634753005331,9.723874862961473,0,5764.608398080747,54.28953649910491,1
113748.36012543848,683.5159389415976,0.05282464448413671,4.899885254616443,2,21900.53200997904,43.34266936439792,1
55418.66769159408,713.5655283601126,0.8170849469196495,5.05654150265363,2,19392.852038998382,65.57451709608797,1
66948.46209485811,731.0258836199315,0.8249469294605575,5.431001236459825,1,12263.782398015552,52.700362047090266,1
95337.93043424175,631.5354458036344,0.2370772875562146,14.863748331244366,0,25910.679041624833,40.52163730567136,1
44228.39208915112,633.8672507577949,0.32366278103580026,1.6562449619935835,2,18218.761187396383,47.54596860288977,1
80686.49836510324,639.8129527301481,0.4813103785582933,4.6602916477024765,1,7504.85577230677,36.87020973362882,1
107678.5688570607,717.548972992394,0.5966629069324815,5.191697215372869,0,14053.287869804723,36.74920193973859,1
34812.919135969314,752.3716738446946,0.2873536617419967,7.92156016621531,0,7409.129543175099,24.359070063572975,1
79615.84646330761,651.4777924895878,0.592486404631925,6.644451536766027,0,11251.87427691589,30.300860770394458,1
81497.06985621058,743.5573619538934,0.29778707322929887,0.5438608430476863,0,20630.609228317862,64.73165662186867,1
94545.57179443276,688.6435866415216,0.05549072107106068,6.0008865820226625,2,22914.19236187373,25.551623544657048,0
44076.23222804796,671.2999955986295,0.0025275498319089484,7.5022465840751575,0,16769.69867031492,32.13408744659634,1
41988.58467289309,665.2031039127422,0.1011510579184286,4.859510824601083,2,8999.400987283743,38.875375876490764,1
88048.53914042244,732.262795522151,0.7922507001640182,11.433877445238323,0,18052.867363162855,39.27508846296916,1
82424.61683082965,702.7904471750949,0.9614313123833371,12.597042143768235,2,20787.197103661096,44.60470983677153,1
81262.32125864692,839.3077799353346,0.42696619928121926,7.6080665013530355,2,1000.0,34.370551502631244,1
83661.2052374244,620.3442749901873,0.5126839534499428,9.152707934253646,3,15931.830200247337,45.34451640395605,1
57999.38196053773,716.2671191420983,0.14684816907342613,0.0,1,13478.48161280535,53.708625293760704,1
80806.34242902508,642.9559293131941,0.551031352680157,5.894486139190841,2,22629.690043276576,55.199588127778,1
82326.81183246704,619.1499109107949,0.14465490200697684,13.024108458789563,2,18085.513318891994,36.78985839235792,1
57141.2145493408,679.2393004075519,0.6112143311988301,5.882817084103612,2,18874.813611782287,47.33612114683557,1
121644.36277861892,689.6146735584925,0.9332586675808539,4.313691618040195,4,11144.712268952302,26.246396534305738,1
86845.82302279469,850.0,0.1956985393030396,19.388444630154655,2,15013.213737059488,31.339407456732037,0
45217.41256993379,667.1097929021759,0.764563718057102,17.095385950979026,1,22549.479758431105,25.915199215713493,1
91413.84021584575,600.8874889360721,0.023502422818324042,10.337874562410786,2,14480.962136237786,39.45106373488419,1
50632.958244316964,699.110750224607,0.375497241321621,13.694553057400238,1,16397.35644585259,29.68936868368067,1
94677.1150935613,534.7751973717542,0.11074850783050905,0.0,2,2712.3416124634714,21.751677294342464,1
103964.8894751851,673.5630252177014,0.35247544159569943,4.062242796856467,0,14451.679709382275,35.36793732902619,1
54482.942041207236,681.1217697606612,0.1735369196388835,5.650210634134243,0,1000.0,19.256994690628574,0
99084.40323110804,735.6220268061647,0.3733049901228874,6.820099505665269,0,10870.841045133948,55.92631724375371,1
85319.52317341245,748.1535574599493,0.41752280610753034,5.5502798951301875,1,15508.124461815194,33.30972326508071,1
95551.50399986225,644.7501266764598,0.3005911227809184,0.0,3,21136.246355876567,51.823792883657546,1
122419.82456634869,669.4570189759047,0.6566219494731291,9.930123093542798,4,7006.720452384193,34.09519011958034,1
68865.29709992824,626.3715418572531,0.9188520512589097,10.718270641403034,0,17989.473147760815,25.66074608859279,1
56156.59589106276,601.0356211634614,0.40059537410527235,16.009493957949907,3,26747.947234897027,54.10628765627103,1
52762.13925936192,701.6926345566444,0.19234315647502143,4.058453676125183,1,9874.04907427502,41.06444299729286,1
54604.742875864045,590.849011598238,0.27072275819598335,3.649184211100489,1,2623.576626218741,62.64291143094756,1
73072.4572646474,650.9761169599695,0.854000823496369,0.0,0,17318.71965645671,34.40172488520142,1
83528.79937041609,610.3378228070534,0.5716397232701479,6.532165817045569,5,5464.023947709658,34.66083640520281,1
81917.26998325047,718.4778230403182,0.4550110323069573,12.505558905310858,4,8448.011412211843,52.05749010662931,1
95679.58122590059,806.1001069486541,0.1496367215089267,4.941160689036403,0,22386.695533619888,52.14103180598854,1
75325.04729694767,588.8888412037668,0.44972730832378194,18.71722409271824,0,30015.19420301345,41.84116463817582,1
111338.35192893291,550.2887061971702,0.27849200335738666,6.717025821052382,3,6994.479069268118,70.0,1
68383.5791690511,671.2579180254953,0.9431631278533492,8.734961421442778,1,9100.642079876692,36.63327049215579,1
143004.22916474048,681.0988457170431,0.8840701094157313,1.1844845970920312,1,11481.048300729446,24.76644115637179,1
90641.68369412515,695.3061514730108,0.08390254182819801,9.436101725876398,1,10617.535571796585,27.969339513031414,1
53571.061089592935,648.7575639335959,0.5166534892612429,0.0,3,30466.340110496276,36.70312612768928,1
48227.6875484722,665.9552490822198,0.22505834551467208,11.468489775065724,1,10755.45736249771,58.22530006589981,1
87061.81038107963,705.7257287378421,0.4107770895242906,11.62214088117706,2,11897.984683790968,37.76387365423984,1
69413.43036685373,752.8301624851388,0.8768479982514564,14.79645712168255,1,27929.419785398604,58.79262518039366,1
92850.01235230229,543.1465860777203,0.5275145198885448,2.900156406161557,0,19613.410492314408,45.213101384537495,1
86830.94061433861,654.1742392677977,0.33421529337075984,8.802810591487097,2,22887.193863593955,53.0004315563262,1
73179.27718357818,694.9666155758745,0.20788835410499706,10.81908279693252,1,7751.097015820868,44.64602351952165,1
53830.157048289875,615.7416726772485,0.8003248594064892,10.21140819165155,0,10758.562534594112,44.55097607946325,1
37128.819382853384,801.181874223711,0.6245180153643471,3.6735036243257433,2,6682.253138568318,49.0325272132729,1
63837.12619832448,635.5213083839884,0.4680654604262312,0.0,2,21410.092368286525,33.19949821497106,1
96409.96985808681,677.1095119094902,0.21748435386297804,9.734801484422405,2,24801.94566226755,33.33143746543015,1
80352.3436032551,718.9215467789603,0.3342463741571313,7.237501608450403,3,10201.805046547895,44.19456383397514,1
43856.5305322003,638.6100647838674,0.9598434267385185,5.166647035192799,0,12086.06941676579,63.29333770607227,1
79329.52314627955,550.7398866536907,0.5200899376058343,11.819726818577331,1,12436.079479690736,21.51096129679624,1
84632.93449322092,649.9941831158427,0.40069928124325294,7.775402309227834,3,2622.208053774595,18.0,1
52903.564094971676,752.0608389148929,0.5214220423483239,1.404024736161003,1,9609.423377922769,36.83507396525665,1
78843.1276486382,656.4173411250403,0.7789885058996087,0.0,0,21186.12971810881,52.370164965924936,1
76455.21796115,620.7495988978715,0.3401089365028688,2.3551836743341727,1,7996.651964439247,40.616513028162174,1
46425.74255423443,744.7970546651906,0.17870612093260885,19.965061473833934,2,15743.854897639905,25.96804183821946,1
83944.68400870709,656.8457572783863,0.5849361183390478,11.613883869663866,1,4535.848204286747,40.94912196239665,1
89019.61315920585,644.2887430444848,0.6652041034810672,8.943061709875058,0,13847.992710969058,19.204321445402094,1
102076.28107938192,690.4619262764317,0.7127180029585496,7.091695364070977,2,10493.430763311937,47.5470047304901,1
101345.05130087258,733.9525146733151,0.8819875907661296,6.763035300262821,3,5226.628129729863,36.2907038025629,1
40558.265801072725,846.7199472212782,0.37117412068911304,13.835979916795473,3,21323.088769240894,39.01561000545484,1
51554.37400212193,737.9065275360197,0.0753548962288918,5.547021290482842,0,21773.01888960815,45.126225646133705,1
87875.8816802165,761.1887976471841,0.9583485836309422,10.884602053421464,2,7243.690302112199,42.46826700851331,1
87844.64877280522,644.5823660708502,0.4350119274374752,6.25786024854203,3,13270.532286450183,33.504885115226664,0
87876.1921576512,608.1892325821367,0.6232575096731313,17.700783159175312,3,15354.549464579593,52.403354051757645,1
171318.28726636805,684.3631944733386,0.6663053231282923,11.711442537891518,1,1000.0,49.563190775668645,1
89272.26276732917,687.5018940681717,0.5465137087012035,14.227784073418128,3,3823.2581888477434,18.708589693308824,1
103389.14100451497,604.5041081044782,0.2052575297362701,5.077951126558807,0,25290.275490934248,37.23708794232882,1
98850.04408733005,667.7293829067191,0.7551430501161415,13.290680562837109,1,6478.984827979435,27.036558475644675,1
91284.78128264495,707.9522321203392,0.8037519743040816,6.437112873026546,0,25065.464866013564,24.78330280965493,1
67118.26888399136,705.2275376512656,0.5529755860174398,8.550174119664247,3,4236.690604933352,46.42160348213943,1
93974.23051233169,715.300149736899,0.48856116058484156,16.175238353097292,0,20270.622217123222,34.968864632017116,1
55679.3696365607,700.367531109621,0.11393818312798532,2.7861247162179046,1,12509.575139917317,38.28674021264308,1
69079.53483149978,644.5093938510961,0.08395166149978384,9.016238656527001,1,13633.869846765065,31.963780794675277,0
62865.91130427241,644.0269561345809,0.3395648455635287,10.190026292593634,2,29847.487308271713,44.44210543383793,1
77046.85348465806,596.0734021404287,0.31084615551739325,10.600021904004048,0,4966.506925450545,48.140162623828374,1
132866.46416683772,804.9342527429567,0.9536564509632712,5.746077534532673,1,19758.38557008857,66.0430583557159,1
28318.370185206295,680.9415255233505,0.7836227424434298,18.431320504040407,0,19427.917308462576,37.82830882602218,1
92156.50475936284,664.2602860943604,0.6599242952590599,1.525340573298699,3,41836.58711333102,22.61899030269386,1
34682.10322025871,614.9845542983279,0.5176480890176051,15.294426943162346,0,6382.953438144912,33.953275714821785,1
63201.703355264166,850.0,0.16736753072665134,14.075328027958193,1,9992.121651972506,50.16471905657988,0
102223.76492418416,604.8670377443973,0.9784566721842839,17.504443948018423,2,21527.37828666043,30.728257718436303,1
76607.00047738657,649.9806452075749,0.37504069824021,0.0588645064608988,0,13397.889126385095,22.214468806540232,1
48056.380551767346,709.1085785400243,0.1069256024472448,3.6558425605514486,1,11295.592346146004,30.978187764543158,0
57117.4072685008,722.0149076020995,0.4937988957157461,15.459715295808204,1,22660.091906585323,33.599608987008224,1
91989.9437233669,747.0552438650979,0.8739980116130832,0.0,0,12867.452509570236,27.00796542442412,1
56740.83420707159,806.5325955438484,0.8872910017773294,0.0,2,7865.127436948659,42.609718169397254,1
80411.46473954937,715.4310358822498,0.010965916056447256,5.558461066442542,2,20809.68123809585,39.051732625519364,1
76139.29599759534,606.0778440023332,0.8862957447513997,8.959968943111338,0,18002.304064222884,49.47646288982556,1
58709.99130985457,662.0138412414753,0.2714842174998585,15.961125368243874,4,12497.227235152188,34.64968198089293,1
128598.60223313313,701.5482660759719,0.038972363968423074,7.073670425348209,1,12117.58784991983,46.69677722282202,1
90847.97555795028,824.7758229054077,0.8477902703628744,4.958804259677303,2,7680.747160475496,34.09275047171601,1
24371.43533355982,582.1536165102992,0.8638667559882083,9.556949688482135,0,20800.774840922735,26.444651658295168,1
79661.3578692357,764.180355365766,0.59623107984235,10.347982416472004,2,12119.137461965001,33.483770377048806,0
58455.3383807903,692.5940058682492,0.5744337572963584,10.206199110851356,1,8841.23277141064,20.580793731396433,1
96310.8333699056,738.6481374660636,0.8131202726214194,7.110068960243275,3,4715.558662465164,61.45858767979574,1
55186.98153918248,672.8603698354848,0.7863095527102798,0.0,3,18137.23486327069,41.70999697343203,1
72131.58896332752,621.0297158911571,0.8901054734427041,3.4119200544683395,0,10931.336168696022,30.455117316034446,1
87624.68197451143,732.5610945580933,0.5527474475967035,15.10135542633731,1,1000.0,35.468270052615274,1
96643.87985425304,725.8101718973935,0.9676470927328087,8.935344689883,3,5373.849682847629,18.0,1
44992.589823605595,748.0439876017805,0.9961468309333384,6.387389404464717,1,13131.22451472814,57.21223870086181,1
66637.4691039763,679.0686755234955,0.11654460999863259,13.590842741869874,0,13355.698680662657,56.03857653057081,1
63126.3672209761,638.0124583676105,0.8495437595541221,2.349416838155258,1,13051.661997034795,41.29050284992116,1
58666.769185657206,570.8849103483311,0.499822257748589,6.873259331434961,3,11937.95110745951,43.833547552760876,1
119136.35600702743,737.3561287697585,0.3875663382998321,8.688792025870185,5,3193.1702181087094,24.787878676892078,1
85124.5427740239,709.672263771079,0.613072309882715,5.793112483526855,4,8003.611806807591,25.66036125687379,1
43477.90114162387,612.3952156995229,0.055965557262007026,8.503814114507994,0,24470.21589187281,19.632446209747215,1
97946.5486763694,642.2998428692363,0.5064611187670799,7.061530342891174,1,23289.825014824528,38.06718297071691,1
128053.90492531583,647.3268831633992,0.8708905700266667,1.003284761070625,1,19623.61425875241,52.732424858391184,1
100811.63151377867,576.1910897612307,0.2134615161389688,8.907389409395279,2,18916.020832325346,35.401424455571856,1
37015.75085114966,622.7622322376407,0.4263898947694251,1.3582410424356626,0,22238.04726452393,44.172349962131406,1
62894.14817834372,600.6318750235553,0.9394808877148755,8.828075625483612,1,6033.642100063198,51.74600673872279,1
106672.77872966557,651.1264691678444,0.4285638378056973,14.870679120750546,1,15263.426934055591,20.510791864263542,1
57308.26335953048,628.2911751169306,0.3583676323323983,6.594884013619728,1,6037.8627948243175,62.14678510455131,1
86095.48570365571,566.1096555393276,0.4405366481233782,2.1425843501450688,3,6176.684241877814,53.88784464917521,1
94365.85133573342,821.5813161398637,0.5194527665175563,7.365060933975098,1,17944.51950197553,46.166712613125114,1
51826.73821054793,767.6778511720462,0.6319913441314688,3.840144459607343,1,22574.003513087002,51.08913436643287,1
73511.866098455,625.468640493601,0.8006928009167311,10.972545013157347,1,13449.206924619695,51.652915639300836,1
20000.0,699.0694977657527,0.45210220576431426,7.260056262385732,3,28192.00345767601,43.51167863907774,1
49390.308966642755,709.2225562874906,0.8174809350901403,16.548816258322866,1,16694.27461636429,57.13933543471083,1
68685.796215171,763.3760098341434,0.5337206613520806,13.81494797838669,0,8785.715740667907,34.56807581659056,1
